number,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
22578,Руденко Вікторія Василівна,Амур-Нижньодніпровський районний суд міста Дніпропетровська,суддя,5737949e-dceb-496a-817f-1c6915cfdcca,,,,,,,,,,,,,,,,,,,,,32000,,,,,,,,,,,,,6371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52867,Лисенко Вадим Олександрович,Амур-Нижньодніпровський районний суд міста Дніпропетровська,Суддя,4267d4bf-561f-466d-b405-1e3e12aaae55,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,6,
55172,Воробйов Володимир Леонідович,Амур-Нижньодніпровський районний суд міста Дніпропетровська,суддя,21925bd4-fe74-4d16-b966-1ad1fa57dddc,,,,,,,,,,,,,,,,,,,,130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79658,Богун Оксана Олегівна,Амур-Нижньодніпровський районний суд міста Дніпропетровська,суддя,67f66606-8f7f-4b53-b01c-1655e104a72a,,,,,,,,,,,,,,,,,,,,,16400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104198,Подорець Оксана Борисівна,Амур-Нижньодніпровський районний суд міста Дніпропетровська,суддя,d8d6fd58-b882-46d8-91d8-121650cf9065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82345,Савченко Євген Миколайович,Амур-Нижньодніпровський районний суд міста Дніпропетровська ,суддя,4e15d5da-04f8-400f-82d8-91ba19c76c41,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,10000,,,,,,,,,,366143,,,,,
34088,Чуб Інна Анатоліївна,Андрушівський районний суд Житомирської області,суддя,5219af56-87f7-465a-95e0-0af56ce92787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50133,Брагін Віктор Іванович,Андрушівський районний суд Житомирської області,суддя,0732672e-2978-471c-bf39-6855509949da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79683,Палазюк Віра Миколаївна,Андрушівський районний суд Житомирської області,суддя,79c162fb-5f7d-4757-9392-32ef4261ba6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97102,Бабічева Любов Петрівна,Антрацитівський міськрайонний суд Луганської області,суддя,8398004b-2c17-4834-b62e-7d82d3b7a644,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100240,Демяносов Олександр Власович,апелляций суд Донецької області,суддя,282aa4df-8b8d-4f87-abe5-62c4d7172c56,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,
22813,Сєдих Андрій Вікторович,Апелляційний суд Донецької області,суддя,ab024f56-8893-472f-b855-686188b34a80,,,,,,,,,4235,,,,,,,,,,,,9420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43215,Бочарников Сергій Олегович,Апелляційний суд Запорізької області,суддя,15275ab2-3e9e-4ba7-be20-90c4f5f140b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74113,Гончаров Олег Онуфрійович,апелляційний суд Одеської області,суддя,3454309a-e865-40cf-843c-077505f29b42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18361,Широкова Ліна Володимирівна,Апеляйійний суд Житомирської області,Суддя,787cbdbf-4ce4-48d3-8099-11fc79ed8554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34050,Левандович Олександр Олександрович,Апеляцийний суд Донецької області,суддя,734c118e-72e6-4f72-a8eb-35508f4e5d77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10060,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,
83176,Чепур Олександр Максимович,Апеляційни суд Донецької області,суддя,02e04592-2f99-48d3-a49a-404e29397c68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,Матковська Любов Олексіївна,апеляційни суд Хмельницької області,суддя,32f52f23-d7a0-4cdb-baf4-a33328d5bbf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57804,Бас Олексій Григорович,апеляційни суд Хмельницької області,суддя,be2e1a3a-7b9c-44b1-a4e2-d1a32617ce03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55783,Широкоряд Роман Володимирович,Апеляційний суд,Суддя,26e16968-55ac-4638-984c-74c04e605437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,Голота Людмила Олегівна,Апеляційний суд Вінницької області,суддя,82f0b24f-1dbe-4bd7-8934-8e6449dba58b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3065,,,,,
5069,Ващук Віра Петрівна,Апеляційний суд Вінницької області,суддя,b42da7eb-2348-44eb-bc3b-011c99202b21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12887,Міхасішин Ігор Васильович,Апеляційний суд Вінницької області,суддя,f9f806e6-7e7b-4cb3-bcab-eb53dec0d442,,,,,,,,,,,,,,,,,,,,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662700,,,,,,,,,,,,,,,,
13606,Рибчинський Віктор Павлович,апеляційний суд Вінницької області,суддя,04d06048-e92d-434a-9f14-3a5140522ed2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22767,32640,,,,
18668,Дедик Ванда Петрівна,Апеляційний суд Вінницької області,суддя,bb5be547-7cfa-40e4-a3cb-ab6fadd08cf1,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12072,,,,,
25637,Нешик Раїса Іллівна,Апеляційний суд Вінницької області,Суддя,2c7122d8-35a2-436f-a352-b776ef976a95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27187,Колос Сергій Степанович,Апеляційний суд Вінницької області,суддя,db9a6250-5d54-4ab4-b67d-1984b699cfda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29121,Юненко Микола Олександрович,Апеляційний суд Вінницької області,суддя,63275351-6260-4c12-b666-718f6c135926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33769,Войтко Юрій Борисович,Апеляційний суд Вінницької області,Суддя,51290f92-28f3-48a5-9b7d-551e87d41956,,,,,,,,,,,,,,,,,,,,442000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51466,Нагорняк Євгеній Петрович,Апеляційний суд Вінницької області,Суддя,aba1942b-0126-4706-8a72-8217210b8ac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,,,,,,,,,,,,,,,,
51611,Панасюк Олександр Сергійович,Апеляційний суд Вінницької області,суддя,0e6a49df-e102-4dc2-b783-a2b84005bbbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52662,Ковальчук Олександр Васильович,Апеляційний суд Вінницької області,суддя,75be39cf-d0c5-4aa0-b351-7d6abf10825a,,,,,,,,,4600,,,,,,,,,,,,30000,,,,,,,,,,,,,6361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54490,Сало Тарас Богданович,Апеляційний суд Вінницької області,суддя,e0f8a85f-38c1-4732-9a98-8c7d771f72d4,,,,,,,,,,,,,,,,,,,,140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55723,Спринчук Валерій Володимирович,Апеляційний суд Вінницької області,суддя,6880d6e1-9686-44ed-912c-b7d058fa0c13,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,,,,,
57579,Сопрун Володимир Віталійович,апеляційний суд Вінницької області,суддя,53868aba-652a-4e2d-aad9-17e9af7ca62f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58844,Шемета Тетяна Миколаївна,Апеляційний суд Вінницької області,суддя,8aa57d53-fd57-4c89-b3f2-e08d99f69663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59201,Кривошея Анатолій Іванович,Апеляційний суд Вінницької області,суддя,85d694c3-b3cf-4faf-abcc-d90e22e2dd26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,
59816,Іващук Віктор Анатолійович,Апеляційний суд Вінницької області,суддя,47745e9a-babd-4b65-bb43-ea810836a772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61899,Луценко Володимир Володимирович,Апеляційний суд Вінницької області,суддя,b509d59a-8ca9-4c7f-a272-5a3529c0c619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63872,Якименко Марина Миколаївна,Апеляційний суд Вінницької області,Суддя,ee9b2e3b-d527-417c-922a-06ec37c66c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,,,,4509,,,,,1577,,,,
67114,Жданкін Володимир Васильович,апеляційний суд Вінницької області,суддя,783ff63a-ba45-49f4-ad05-6272072f6d53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000,22508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68213,Оніщук Віталій Володимирович,Апеляційний суд Вінницької області,Суддя,4af463c1-5c62-46c6-bd11-eefe4f9e49ca,,,,,,,,,,,,,,,,,,,,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68931,Рупак Антон Антонійович,Апеляційний суд Вінницької області,суддя,c561409c-769d-4f61-9bbc-4c9692ec9153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69140,Стадник Ігор Михайлович,Апеляційний суд Вінницької області,суддя,14f11da9-c2d4-490e-9c28-f1b1515164d5,,,,,,,,,,,,,,,,,,,,108000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,
74431,Марчук Валентина Семенівна,апеляційний суд Вінницької області,суддя,f9687673-441a-4d4f-a66d-3dfebabd17e5,,,,,,,,,,,,,,,,,,,,625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83816,Медяний Володимир Михайлович,Апеляційний суд Вінницької області,Суддя,0ad0f820-1e0a-49d2-8645-a8bf78f66157,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,
87221,Медвецький Сергій Костянтинович,Апеляційний суд Вінницької області,суддя,1ef948ad-74e2-470f-be81-dff897719a66,,,,,,,,,,,,,,,,,,,,190000,,,,,,,,,,,,,1942,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,
87725,Матківська Марія Василівна,Апеляційний суд Вінницької області,суддя,a0bffde6-949a-4249-88da-8d1c4faa9eea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87958,Денишенко Тамара Олександрівна,Апеляційний суд Вінницької області,суддя,c80e4749-96a1-4eb1-97e1-0e0e6a7e381a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96133,Мішеніна Світлана Василівна,Апеляційний суд Вінницької області,суддя,c67de784-e0be-4b4c-882b-1da8696825fb,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101761,Нікушин Віктор Петрович,Апеляційний суд Вінницької області,Суддя,b26b81f5-710b-4f5e-af96-1abcf810dbe9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33301,Бурденюк Сергій Іванович,Апеляційний суд Вінницької області ,суддя,1d75037a-cf3a-467d-a83e-7fa8dd8c90fc,,,,,,,,,,,,,,,,,,,,,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37226,Копаничук Світлана Григорівна,апеляційний суд Вінницької області ,суддя,4e88d41a-a096-407a-91ed-3dbc9a9f1038,,,,,,,,,400,,,,,,,,,,,90000,,,,,51000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65031,Стеблюк Людмила Павлівна,Апеляційний суд Вінницької області ,Суддя,6faffd72-c29f-4409-a124-8e684b76fea7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69083,Зайцев Андрій Юрійович,Апеляційний суд Вінницької області ,суддя,66194737-9657-4431-94f9-1ec205db888c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92342,Сілаков Сергій Миколайович,Апеляційний суд Вінницької області ,Суддя,7d1fa9ea-4220-418a-9b89-64baa9c1546d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101322,Зайцев Валерій Анатолійович,Апеляційний суд Вінницькой області ,суддя,014141b1-50fa-4a01-b2aa-8492f30fbb69,,,,,,,,,,,,,,,,,,,,150000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,Гапончук Віктор Васильович,Апеляційний суд Волинської області,суддя,fe5e52ac-bf5c-4773-9ff1-fe1c4feb159b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8546,Шевчук Лілія Ярославівна,Апеляційний суд Волинської області,суддя,60a09b89-3427-49c4-a137-419ad27c575b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12931,Мудренко Людмила Іванівна,Апеляційний суд Волинської області,суддя,88500554-9e49-4958-a2b6-2c24d242310c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16065,Русинчук Микола Миколайович,Апеляційний суд Волинської області,суддя,3e9a79d5-ae2f-4e08-9a0e-61bd8fd844b3,,,,,,,,,500,,,,,,,,,,,27000,6818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,137,2,,,,
18031,Киця Світлана Іларіонівна,Апеляційний суд Волинської області,суддя,90117867-26b1-4282-9e23-a485adfc96ae,,,,,,,,,,,,,,,,,,,,,17000,,,,,,,,,,,,2502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23586,Завидовська-Марчук Оксана Григорівна,Апеляційний суд Волинської області,суддя,e931991f-08a9-4f13-9fb3-e60a3827b183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24556,Денісов Віталій Павлович,Апеляційний суд Волинської області,суддя,3878dc2e-942d-4838-949e-8d7ba0c8b195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24930,Овсієнко Андрій Анатолійович,Апеляційний суд Волинської області,суддя,8e326d7e-d694-49ea-9c6a-ad3f8bcbe0af,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30519,Федонюк Світлана Юріївна,апеляційний суд Волинської області,суддя,aca6bb28-51c3-4ae9-9771-df142bf25f3a,,,,,,,,,,,,,,,,,,,,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30597,Здрилюк Оксана Ігорівна,Апеляційний суд Волинської області,Суддя,0099aca6-3015-4b1c-8d37-f003153be600,,,,,,,,,,,,,,,,,,,,,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004,Антонюк Катерина Іванівна,Апеляційний суд Волинської області,суддя,2f98f9ba-1657-4695-a133-7370ee16710e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33242,Клок Олег Миколайович,Апеляційний суд Волинської області,Суддя,a8231279-8dc4-46d9-9bfa-cfa4e7a7f31e,,,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36411,Лівандовська-Кочура Тетяна Вікторівна,Апеляційний суд Волинської області,Суддя,405ddd67-5467-4343-9549-4c320eb7e779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36687,Грушицький Андрій Ігорович,Апеляційний суд Волинської області,Суддя,efd44d5d-effa-4cd1-9b2b-665f62e7261f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11519,4890,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,1530,13750,,,,
38399,Осіпук Василь Васильович,Апеляційний суд Волинської області,Суддя,3210a153-b4a5-4c44-b45d-ddd72741bf1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40107,Фідря Олександр Миколайович,Апеляційний суд Волинської області,суддя,ac9c0fc3-8883-4781-b909-2f04643bd58d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46690,Карпук Алла Костянтинівна,Апеляційний суд Волинської області,суддя,94773bb3-e40d-4165-bef7-0afaa07473af,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,
53753,Польовий Микола Іванович,Апеляційний суд Волинської області,суддя,5d9de0d6-8140-4e21-89f5-f30d6a170c66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56328,Силка Галина Іванівна,Апеляційний суд Волинської області,суддя,cbb41f56-557e-48cf-92e2-1dafcd0aa479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60185,Бешта Григорій Борисович,Апеляційний суд Волинської області,Суддя,8a9f5b84-ddc7-4f1b-bb4a-23d35ea38cac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62812,Оксентюк Василь Никифорович,Апеляційний суд Волинської області,суддя,7489474e-fea8-4d4d-a2d6-88e4c442cc17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63096,Пазюк Олександр Степанович,Апеляційний суд Волинської області,суддя,34679ab3-f2c6-4613-818a-3ab2957527f2,,,,,,,,,,,,,,,,,,,,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66387,Хомицький Анатолій Миколайович,Апеляційний суд Волинської області,суддя,b6fa51b9-2314-448a-a3ac-2a6b82e193bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67306,Бовчалюк Зоряна Аркадіївна,Апеляційний суд Волинської області,суддя,56438bb6-c991-4b5c-ab21-f7b8506103d3,,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69834,Данилюк Валентина Анатоліївна,Апеляційний суд Волинської області,суддя,e5699149-c496-44b0-84b0-83b98b10a78f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99726,Подолюк Василь Анатолійович,Апеляційний суд Волинської області,суддя,a2347df2-9bd3-4d00-9eb6-c4f88c03f45f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101480,Опейда Валерій Олександрович,Апеляційний суд Волинської області,суддя,ebf34da7-43be-4e2d-a5ad-83daa7bb2549,,,,,,,,,,,,,,,,,,,,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102103,Матвійчук Людмила Володимирівна,Апеляційний суд Волинської області,суддя,1cbd3c49-64cf-43ad-82c7-55f08c701da3,,,,,,,,,,,,,,,,,,,,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104344,Свистун Ольга Василівна,Апеляційний суд Волинської області,Суддя,ab671a42-fd81-4a1e-b6e6-2623945cd9d4,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,Кондаков Генадій Вікторович,Апеляційний суд Дніпропетровської області,суддя,f6f3a029-4375-4203-8b51-7adf36af802e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,Ткаченко Ілона Юріївна,Апеляційний суд Дніпропетровської області,суддя,2772b16d-4e42-4864-83d5-7df8e97532a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,Тарабан Євген Олексійович,Апеляційний суд Дніпропетровської області,суддя,1ad0df81-4fdb-41d2-89de-5da5fcc1be35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784,Кислий Микола Миколайович,Апеляційний суд Дніпропетровської області,суддя,5519c23c-7922-4ae9-93ad-89088ccbb120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11138,Кір'як Анатолій Володимирович,Апеляційний суд Дніпропетровської області,суддя,9483b4b0-fe81-440d-9320-02e99ad69dcc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17626,Лисична Наталія Михайлівна,Апеляційний суд Дніпропетровської області,суддя,5da76a31-db4d-4114-9748-bcda517217c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18798,Сербін Валентин Віталійович,Апеляційний суд Дніпропетровської області,суддя,0f65a5ca-97a2-4ecd-9ba1-3ea34c223385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
