number,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
63704,Ковальчук Інна Леонідівна,прокуратура Рівненської області,прокурор відділу забезпечення представництва в суді управління представництва інтересів громадянина або держави в суді прокуратури Рівненської області,b52f8318-7203-44d9-a54e-72b05f0914f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21917,Фещенко Віталіна Леонідівна,Прокуратура Харківської області ,Прокурор відділу забезпечення представництва в суді управління представництва інтересів громадянина або держави в суді прокуратури Харківської області ,cc1a57d2-cf49-44a7-8c2c-0a22069e8185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Рудницький Віталій Олександрович,прокуратура Вінницької області,прокурор відділу забезпечення представництва в суді управління представництва інтересів громанянина або держави в суді прокуратури Вінницької області,eba6b361-5ffe-4aaa-b40b-c8df974555c6,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,10545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12768,Горбач Олена Вікторівна,прокуратура Київської області,прокурор відділу забезпечення представництва в суді управління представництваінтересів громадянина або держави в суді прокуратури області,c0831b42-0c3d-448e-ade3-20ddbf96728c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13492,Дорогейко Дмитро Володимирович,прокуратура Полтавської області,"прокурор відділу забезпечення представництва в суді, управління представництваі інтересів громадянина або держави в суді ",2e3e9bde-6dba-4c7c-9783-803e097a43cb,,,,,,,,,,,,,,,,,,,,,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101730,Чубенко Віталій Валерійович,Генеральна прокуратура України,прокурор відділу забезпечення представництва у вищий судах управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах Генеральної прокуратури України ,8f95d3f7-a8a5-49e3-a826-76bf7f9a02ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33325,Збарих Сергій Миколайович,Генеральна прокуратура України,прокурор відділу забезпечення представництва у вищих судах управління представництва громадян або держави в суді Департаменту підтримки державного обвинувачення та представництва інтересів громадянина або держави в судах,5cde0852-e42f-4532-a846-1cd0c2f6e632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69067,Гудименко Юлія Вікторівна,Генеральна прокуратура України ,прокурор відділу забезпечення представництва у вищих судах управління представництва інетресів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах,9c5a0d4f-c0da-4aa4-b902-f5fb07d3f6cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Суходольський Сергій Михайлович,Генеральна прокуратура України,Прокурор відділу забезпечення представництва у вищих судах управління представництва інтересів громадян або держави в судах Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах,379fda19-80ba-43a1-a7cc-6281bd0951af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,Савицька Оксана Валентинівна,Генеральна прокуратура України,прокурор відділу забезпечення представництва у вищих судах Управління представництва інтересів громадян або держави в судах Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах,06287428-1fa1-4ceb-98d9-0ba0b645ebe5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60118,Каденко Денис Олександрович,Генеральна прокуратура України,прокурор відділу забезпечення представництва у вищих судах Управління представництва інтересів громадян або держави в судах Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах,63e5d2ca-a5dc-438a-b2ae-9d197ffdffd9,,,,,,,,,,,,,,,,,,,,,15700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285470,,,,,
30974,Безкоровайний Богдан Олександрович,Генеральна прокуратура України,Прокурор відділу забезпечення представництва у вищих судах управління представництва інтересів громадян або держави в судах Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах Генеральної прокуратури України,f83619a0-ada6-4e35-88e0-a09c49ce40fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Томчук Марія Олександрівна,Генеральна прокуратура України,Прокурор відділу забезпечення представництва у вищих судах управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадян або держави в судах,f0fb6ab2-0adb-4551-bd90-0b87a5d08482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34296,Солодка Леся Петрівна,Генеральна прокуратура України,прокурор відділу забезпечення представництва у вищих судах управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах,294428cb-f752-4bb4-aa7e-874110fac6be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44313,Атаманюк Інна Олександрівна,Генеральна прокуратура України,прокурор відділу забезпечення представництва у вищих судах управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах,78008d7e-90e3-4a9d-ab2b-819abd3a43fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23954,Халанчук Олена Сергіївна,Генеральна прокуратура України,прокурор відділу забезпечення представництва у вищих судах управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах ,3d52c9ab-3759-4a1f-8fb8-20de0344f6ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77849,Тертишник Олександр Іванович,"Генеральна прокурора України, Департамент підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах",прокурор відділу забезпечення представництва у вищих судах управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах ,2a23f4c5-068b-4235-8a45-76da78c1033f,,,,,,,,,,,,,,,,,,,,168000,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5980,Зузак Ігор Олександрович,Генеральна прокуратура України,прокурор відділу забезпечення представництва у вищих судах управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах Генеральної прокуратури України,7cd8f929-7624-4c8b-bceb-dbf4f4b1adaf,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
